;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;ID;Nombre;RUT;Tipo;Tipo Entidad;F. Creacion;Actividades;CÃ³digos;MCC;Industria SII;Categoria Tramo Ventas;Ventas;Empleados;Region;Deuda Directa vigente;Deuda Directa morosa;Deuda Directa vencida;Deuda Directa consumo;Deuda Directa de credito;Deuda Directa de hipoteca;Deuda Directa financiera;Deuda Directa de operacion de pacto;Deuda Directa comercial;Deuda Directa castigada;Deuda Indirecta vigente;Deuda Indirecta vencida;Deuda Indirecta castigada;Deuda Leasing vigente;Deuda Leasing morosa;Deuda Linea credito;Deuda Credito contingente;Monex vigente;Monex vencido;B. concursal;B. concursal monto;B. concursal 12m;B. concursal 12m monto;Tiene B. concursal 12m;Tiene B. concursal;B. laboral;B. laboral monto;B. laboral 12m;B. laboral 12m monto;Tiene B. laboral 12m;Tiene B. laboral;B. comercial;B. comercial monto;B. comercial 12m;B. comercial 12m monto;Tiene B. comercial 12m;Tiene B. comercial;B. INFOCOM;B. INFOCOM monto;B. INFOCOM 12m;B. INFOCOM 12m monto;Tiene B. INFOCOM 12m;Tiene B. INFOCOM;Causas legales;Causas legales en contra;Causas legales a favor;Causas legales no aplicable;Causas legales rol desconocido;Causas legales activas;Causas legales activas en contra;Causas legales activas a favor;Causas legales activas no aplicable;Causas legales activas rol desconocido
;1923905127;CabÃ¡n Palacios S.A.;56960492;Empresa;cl_registral;2023-04-17;VENTA AL POR MENOR DE PRENDAS Y ACCESORIOS DE VESTIR EN COMERCIOS ESPE|OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.|GESTION DE OTRAS INSTALACIONES DEPORTIVAS N.C.P.|OTRAS ACTIVIDADES DEPORTIVAS N.C.P.;477102|829900|931109|931909;UNIFORMES MAYORISTA|OTROS SERVICIOS PROFESIONALES|CANCHAS DE TENIS Y CENTRO DEPORTIVOS|SERVICIOS RECREATIVOS;ACTIVIDADES ARTISTICAS, DE ENTRETENIMIENTO Y RECREATIVAS;1er Rango PequeÃ±a Empresa;2400-5000 UF;3;XIII REGION METROPOLITANA;419000;0;0;0;0;0;0;0;419000;0;0;0;0;0;0;693000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;8091765846;Solorio y Solano;13499790;Empresa;cl_registral;2023-04-17;VENTA AL POR MENOR DE VEHICULOS AUTOMOTORES NUEVOS O USADOS (INCLUYE C|VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES|OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS|OTROS SERVICIOS DE ALMACENAMIENTO Y DEPOSITO N.C.P.;451002|453000|471990|521009;COMPRA VENTA DE AUTOS|SERVICIOS ESPECIALIZADOS AUTOMOTRICES|TIENDAS NO CLASIFICADAS|ABASTECIMIENTO DE INSUMO Y MAT. PRIMA;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";2do Rango PequeÃ±a Empresa;5000-10000 UF;0;I REGION DE TARAPACA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;6707258232;JimÃ©nez VÃ©liz e Hijos;67642549;Empresa;cl_registral;2023-04-17;ALQUILER DE BIENES INMUEBLES AMOBLADOS O CON EQUIPOS Y MAQUINARIAS|COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES;681011|681012;OTROS PROFESIONALES|OTROS PROFESIONALES;ACTIVIDADES INMOBILIARIAS;2do Rango Micro Empresa;200-600 UF;0;VIII REGION DEL BIO BIO;1062621000;0;0;0;0;0;0;0;1062621000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;9754278019;Serrano NÃ¡jera S.A.;72703119;Empresa;cl_registral;2023-04-17;ALQUILER DE BIENES INMUEBLES AMOBLADOS O CON EQUIPOS Y MAQUINARIAS|COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES;681011|681012;OTROS PROFESIONALES|OTROS PROFESIONALES;ACTIVIDADES INMOBILIARIAS;1er Rango Mediana Empresa;25000-50000 UF;7;XIII REGION METROPOLITANA;8754530000;0;0;0;0;0;0;0;8754530000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;1;1;0;0;0;1;1;0;0;0
;8802468344;Abreu y Orosco;80175710;Empresa;cl_registral;2023-04-17;ALQUILER DE BIENES INMUEBLES AMOBLADOS O CON EQUIPOS Y MAQUINARIAS|COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES;681011|681012;OTROS PROFESIONALES|OTROS PROFESIONALES;ACTIVIDADES INMOBILIARIAS;3er Rango PequeÃ±a Empresa;10000-25000 UF;2;XIII REGION METROPOLITANA;9374537000;0;0;0;0;0;0;0;9374537000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;8686699964;Montez Ibarra S.A.;81092496;Empresa;cl_registral;2023-04-17;FONDOS Y SOCIEDADES DE INVERSION Y ENTIDADES FINANCIERAS SIMILARES|ALQUILER DE BIENES INMUEBLES AMOBLADOS O CON EQUIPOS Y MAQUINARIAS|COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES;643000|681011|681012;OTROS PROFESIONALES|OTROS PROFESIONALES|OTROS PROFESIONALES;ACTIVIDADES INMOBILIARIAS;1er Rango Micro Empresa;0-200 UF;0;XIII REGION METROPOLITANA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;4902450352;MagaÃ±a y Cerda;46226601;Empresa;cl_registral;2023-04-17;OTROS SERVICIOS DE ALMACENAMIENTO Y DEPOSITO N.C.P.|ACTIVIDADES DE SERVICIOS VINCULADAS AL TRANSPORTE TERRESTRE N.C.P.|OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.|ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES;521009|522190|829900|941100;ABASTECIMIENTO DE INSUMO Y MAT. PRIMA|AGENCIAS DE TRANSPORTE|OTROS SERVICIOS PROFESIONALES|OTROS PROFESIONALES;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;1er Rango Gran Empresa;100000-200000 UF;4;XII REGION DE MAGALLANES Y LA ANTARTICA CHILENA;31470000;0;0;0;0;0;0;0;31470000;0;0;0;0;0;0;9595000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;2031159861;Tovar e Hijos;92738605;Empresa;cl_registral;2023-04-17;EXPLOTACION DE OTRAS MINAS Y CANTERAS N.C.P.|TERMINACION Y ACABADO DE EDIFICIOS|OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.;089900|433000|829900;|OTROS CONTRATISTAS GENERALES|OTROS SERVICIOS PROFESIONALES;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;2do Rango Mediana Empresa;50000-100000 UF;10;XIII REGION METROPOLITANA;353141000;0;0;0;0;0;0;0;353141000;0;0;0;0;0;0;17645000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;5;3;1;0;1;1;0;0;0;1
;5758333127;Carrera S.L.;54998256;Empresa;cl_registral;2023-04-17;CONSTRUCCION DE EDIFICIOS PARA USO RESIDENCIAL|FONDOS Y SOCIEDADES DE INVERSION Y ENTIDADES FINANCIERAS SIMILARES|COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES|ACTIVIDADES DE CONSULTORIA DE GESTION;410010|643000|681012|702000;OTROS CONTRATISTAS GENERALES|OTROS PROFESIONALES|OTROS PROFESIONALES|CONSULTORAS;CONSTRUCCION;2do Rango PequeÃ±a Empresa;5000-10000 UF;0;XIII REGION METROPOLITANA;6189058000;0;0;0;0;0;0;0;6189058000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;11;10;1;0;0;0;0;0;0;0
;3942785195;GalvÃ¡n e Hijos;97887824;Empresa;cl_registral;2023-04-17;VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES|VENTA AL POR MAYOR NO ESPECIALIZADA;453000|469000;SERVICIOS ESPECIALIZADOS AUTOMOTRICES|OPERADORES MAYORISTAS;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";2do Rango Mediana Empresa;50000-100000 UF;6;I REGION DE TARAPACA;158268000;0;0;0;0;0;0;0;158268000;0;0;0;0;0;0;34033000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;2;1;1;0;0;0;0;0;0;0
;3184738334;Escobedo, AcuÃ±a y Arriaga Asociados;10967546;Empresa;cl_eud;2023-04-17;ACTIVIDADES DE CONSULTORIA DE INFORMATICA Y DE GESTION DE INSTALACIONE;620200;SERVICIOS INTERNET;INFORMACION Y COMUNICACIONES;1er Rango PequeÃ±a Empresa;2400-5000 UF;3;XIII REGION METROPOLITANA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;8807414492;Saucedo Granados e Hijos;68235898;Empresa;cl_registral;2023-04-17;COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES;681012;OTROS PROFESIONALES;ACTIVIDADES INMOBILIARIAS;1er Rango Mediana Empresa;25000-50000 UF;0;XIII REGION METROPOLITANA;3288794000;0;0;0;0;0;0;0;3288794000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;1;0;1;0;0;0;0;0;0;0
;9343552310;Arellano, Ballesteros y Varela Asociados;90363470;Empresa;cl_registral;2023-04-17;COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES;681012;OTROS PROFESIONALES;ACTIVIDADES INMOBILIARIAS;1er Rango Mediana Empresa;25000-50000 UF;0;XIII REGION METROPOLITANA;11591438000;0;0;0;0;0;0;0;11591438000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;1;1;0;0;0;1;1;0;0;0
;7511000152;Cruz S.A.;16090245;Empresa;cl_registral;2023-04-17;"EMPRESAS DE ASESORIA Y CONSULTORIA EN INVERSION FINANCIERA; SOCIEDADES|COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES|ACTIVIDADES DE CONSULTORIA DE GESTION";661903|681012|702000;OTROS PROFESIONALES|OTROS PROFESIONALES|CONSULTORAS;ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS;2do Rango PequeÃ±a Empresa;5000-10000 UF;0;XIII REGION METROPOLITANA;13797828000;0;0;0;0;0;0;0;13797828000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;2;2;0;0;0;1;1;0;0;0
;2734731666;Longoria e Hijos;62269096;Empresa;cl_eud;2023-04-17;VENTA AL POR MENOR DE COMBUSTIBLES PARA VEHICULOS AUTOMOTORES EN COMER|TRANSPORTE DE CARGA POR CARRETERA|ALQUILER DE VEHICULOS AUTOMOTORES SIN CHOFER|ALQUILER DE EQUIPOS DE TRANSPORTE SIN OPERARIO, EXCEPTO VEHICULOS AUTO|ALQUILER DE OTROS TIPOS DE MAQUINARIAS Y EQUIPOS SIN OPERARIO N.C.P.|OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.;473000|492300|771000|773001|773009|829900;ESTACIONES DE SERVICIOS - COMBUSTIBLE|SERVICIOS DE REMOLQUE|ARRIENDOS DE CASAS RODANTES|ARRIENDO DE TRANSPORTE ACUATICO|ARRIENDO DE EQUIPOS|OTROS SERVICIOS PROFESIONALES;TRANSPORTE Y ALMACENAMIENTO;1er Rango Mediana Empresa;25000-50000 UF;46;VI REGION DEL LIBERTADOR GENERAL BERNARDO OHIGGINS;276787000;0;0;0;0;0;0;0;276787000;0;0;0;0;0;0;11562000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;9833051038;Fajardo S.A.;99095677;Empresa;cl_eud;2023-04-17;VENTA AL POR MAYOR DE VEHICULOS AUTOMOTORES|VENTA AL POR MENOR DE VEHICULOS AUTOMOTORES NUEVOS O USADOS (INCLUYE C|VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES|VENTA AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO|VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA Y MATERIALES DE CONSTRUC;451001|451002|453000|464100|475201;COMPRA VENTA DE AUTOS|COMPRA VENTA DE AUTOS|SERVICIOS ESPECIALIZADOS AUTOMOTRICES|ARTICULOS NO PERECEDEROS|OTROS ABASTECIMIENTO DE INSUMO Y MAT. PRIMA;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";Sin InformaciÃ³n;-;0;I REGION DE TARAPACA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;2;2;0;0;0;0;0;0;0;0
;6785514215;Ledesma y Rojas;86293744;Empresa;cl_registral;2023-04-17;VENTA AL POR MENOR DE VEHICULOS AUTOMOTORES NUEVOS O USADOS (INCLUYE C|VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES|VENTA AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO|VENTA AL POR MAYOR DE ARTICULOS ELECTRICOS Y ELECTRONICOS PARA EL HOGA;451002|453000|464100|464902;COMPRA VENTA DE AUTOS|SERVICIOS ESPECIALIZADOS AUTOMOTRICES|ARTICULOS NO PERECEDEROS|ARTICULOS, SISTEMAS ELECTRICOS Y ELECTRONICOS;;Sin InformaciÃ³n;-;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;4924751635;Longoria Cabrera S.L.;64018889;Empresa;cl_registral;2023-04-17;ALQUILER DE BIENES INMUEBLES AMOBLADOS O CON EQUIPOS Y MAQUINARIAS|COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES;681011|681012;OTROS PROFESIONALES|OTROS PROFESIONALES;ACTIVIDADES INMOBILIARIAS;2do Rango Gran Empresa;200000-600000 UF;0;XIII REGION METROPOLITANA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;2;2;0;0;0;0;0;0;0;0
;9816762855;Arroyo y Trujillo;15634123;Empresa;cl_registral;2023-04-17;"FONDOS Y SOCIEDADES DE INVERSION Y ENTIDADES FINANCIERAS SIMILARES|EMPRESAS DE ASESORIA Y CONSULTORIA EN INVERSION FINANCIERA; SOCIEDADES|ACTIVIDADES DE CONSULTORIA DE GESTION|OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P.";643000|661903|702000|829900;OTROS PROFESIONALES|OTROS PROFESIONALES|CONSULTORAS|OTROS SERVICIOS PROFESIONALES;ACTIVIDADES FINANCIERAS Y DE SEGUROS;3ro Rango Micro Empresa;600-2400 UF;0;XIII REGION METROPOLITANA;929056000;553032000;541555000;0;0;0;0;0;2023643000;0;0;0;0;0;0;1794000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;8890822235;Ponce y Gurule;66750713;Empresa;cl_registral;2023-04-18;FONDOS Y SOCIEDADES DE INVERSION Y ENTIDADES FINANCIERAS SIMILARES|ACTIVIDADES DE CONSULTORIA DE GESTION;643000|702000;OTROS PROFESIONALES|CONSULTORAS;ACTIVIDADES PROFESIONALES, CIENTIFICAS Y TECNICAS;1er Rango PequeÃ±a Empresa;2400-5000 UF;0;XIII REGION METROPOLITANA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;2265479833;CÃ³rdova e Hijos;44761669;Empresa;cl_registral;2023-04-18;FONDOS Y SOCIEDADES DE INVERSION Y ENTIDADES FINANCIERAS SIMILARES;643000;OTROS PROFESIONALES;ACTIVIDADES FINANCIERAS Y DE SEGUROS;2do Rango Micro Empresa;200-600 UF;0;XIII REGION METROPOLITANA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;2684332295;GarcÃ­a y Olvera;22075244;Empresa;cl_registral;2023-04-18;ALQUILER DE BIENES INMUEBLES AMOBLADOS O CON EQUIPOS Y MAQUINARIAS|COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES;681011|681012;OTROS PROFESIONALES|OTROS PROFESIONALES;ACTIVIDADES INMOBILIARIAS;1er Rango Micro Empresa;0-200 UF;0;XIII REGION METROPOLITANA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;9228787660;Calvillo Zayas S.A.;28514345;Empresa;cl_registral;2023-04-18;COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES;681012;OTROS PROFESIONALES;ACTIVIDADES INMOBILIARIAS;1er Rango Micro Empresa;0-200 UF;0;XIII REGION METROPOLITANA;3950805000;0;0;0;0;0;0;0;3950805000;0;0;0;0;0;0;100000000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;3258737113;ConcepciÃ³n y Guevara;65293767;Empresa;cl_registral;2023-04-18;VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS N.C.P.|VENTA AL POR MAYOR NO ESPECIALIZADA;464909|469000;ARTICULOS NO PERECEDEROS|OPERADORES MAYORISTAS;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";2do Rango Mediana Empresa;50000-100000 UF;2;I REGION DE TARAPACA;2760000;0;0;0;0;0;0;0;2760000;0;0;0;0;0;0;59014000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;5;5;0;0;0;0;0;0;0;0
;1909315387;Godoy y Figueroa;69935298;Empresa;cl_eud;2023-04-18;OTRAS INDUSTRIAS MANUFACTURERAS N.C.P.|VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, DE TOCADOR Y COSMETICOS;329000|464903;MATERIALES INDUSTRIALES|ARTICULOS NO PERECEDEROS;;Sin InformaciÃ³n;-;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;3723075018;Laboy y TÃ©llez;27380920;Empresa;cl_registral;2023-04-18;VENTA AL POR MENOR DE APARATOS ELECTRICOS, TEXTILES PARA EL HOGAR Y OT|VENTA AL POR MENOR DE JUEGOS Y JUGUETES EN COMERCIOS ESPECIALIZADOS|VENTA AL POR MENOR DE PRENDAS Y ACCESORIOS DE VESTIR EN COMERCIOS ESPE;475909|476400|477102;TIENDA DE ELECTRODOMESTICOS Y ELECTRONICOS|JUGUETERIAS|UNIFORMES MAYORISTA;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";Sin InformaciÃ³n;-;0;I REGION DE TARAPACA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;1154172311;Medina Ferrer S.L.;36442039;Empresa;cl_eud;2023-04-18;"VENTA AL POR MAYOR DE ARTICULOS ELECTRICOS Y ELECTRONICOS PARA EL HOGA|VENTA AL POR MENOR DE APARATOS ELECTRICOS, TEXTILES PARA EL HOGAR Y OT|TRANSPORTE DE CARGA POR CARRETERA|OTROS SERVICIOS DE ALMACENAMIENTO Y DEPOSITO N.C.P.|ACTIVIDADES DE SERVICIOS VINCULADAS AL TRANSPORTE TERRESTRE N.C.P.|MANIPULACION DE LA CARGA|EMPRESAS DE ASESORIA Y CONSULTORIA EN INVERSION FINANCIERA; SOCIEDADES";464902|475909|492300|521009|522190|522400|661903;ARTICULOS, SISTEMAS ELECTRICOS Y ELECTRONICOS|TIENDA DE ELECTRODOMESTICOS Y ELECTRONICOS|SERVICIOS DE REMOLQUE|ABASTECIMIENTO DE INSUMO Y MAT. PRIMA|AGENCIAS DE TRANSPORTE|OTROS PROFESIONALES|OTROS PROFESIONALES;TRANSPORTE Y ALMACENAMIENTO;1er Rango PequeÃ±a Empresa;2400-5000 UF;26;I REGION DE TARAPACA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
;9034988697;Duran y CabÃ¡n;62778808;Empresa;cl_eud;2023-04-18;ELABORACION DE PRODUCTOS DE PANADERIA Y PASTELERIA|VENTA AL POR MENOR DE VEHICULOS AUTOMOTORES NUEVOS O USADOS (INCLUYE C|VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, DE TOCADOR Y COSMETICOS|VENTA AL POR MENOR EN COMERCIOS ESPECIALIZADOS DE PRODUCTOS DE PANADER|VENTA AL POR MENOR EN COMERCIOS ESPECIALIZADOS DE HUEVOS, CONFITES Y P|VENTA AL POR MENOR DE ARTICULOS DE PAPELERIA Y ESCRITORIO EN COMERCIOS|TRANSPORTE DE CARGA POR CARRETERA|EXPLOTACION DE ESTACIONAMIENTOS DE VEHICULOS AUTOMOTORES Y PARQUIMETRO|ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MOVIL DE COMIDAS|ALQUILER DE EQUIPOS DE TRANSPORTE SIN OPERARIO, EXCEPTO VEHICULOS AUTO|ACTIVIDADES DE INVESTIGACION (INCLUYE ACTIVIDADES DE INVESTIGADORES Y;107100|451002|464903|472105|472109|476103|492300|522120|561000|773001|803000;PANADERIAS|COMPRA VENTA DE AUTOS|ARTICULOS NO PERECEDEROS|PANADERIAS|CONFITERIAS Y BOMBONERIAS|ARTICULOS DE REGALO Y SOUVENIRS|SERVICIOS DE REMOLQUE|ESTACIONAMIENTO DE AUTOMOVILES|FAST FOOD|ARRIENDO DE TRANSPORTE ACUATICO|SERVICIOS DE SEGURIDAD;INDUSTRIA MANUFACTURERA;2do Rango PequeÃ±a Empresa;5000-10000 UF;15;XI REGION AYSEN DEL GENERAL CARLOS IBAEZ DEL CAMPO;40235000;0;0;0;0;0;0;0;40235000;0;0;0;0;0;0;4073000;0;0;0;0;0;0;0;false;false;2;1043220;2;1043220;true;true;1;1725000;1;1725000;true;true;0;0;0;0;false;false;2;2;0;0;0;0;0;0;0;0
;7762365086;Abreu, Cuellar y Raya Asociados;35926316;Empresa;cl_registral;2023-04-18;VENTA AL POR MENOR DE VEHICULOS AUTOMOTORES NUEVOS O USADOS (INCLUYE C|VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHICULOS AUTOMOTORES|VENTA AL POR MAYOR DE MAQUINARIA, EQUIPO Y MATERIALES AGROPECUARIOS|VENTA AL POR MAYOR NO ESPECIALIZADA|VENTA AL POR MENOR DE OTROS ARTICULOS DE SEGUNDA MANO EN COMERCIOS N.C;451002|453000|465300|469000|477409;COMPRA VENTA DE AUTOS|SERVICIOS ESPECIALIZADOS AUTOMOTRICES|MATERIALES INDUSTRIALES|OPERADORES MAYORISTAS|TIENDAS DE ROPA USADA;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";3er Rango PequeÃ±a Empresa;10000-25000 UF;1;I REGION DE TARAPACA;52211000;3148000;0;0;0;0;0;0;55359000;0;0;0;0;0;0;2572000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;4;4;0;0;0;0;0;0;0;0
;7068714332;YÃ¡Ã±ez Hermanos;14699375;Empresa;cl_registral;2023-04-18;VENTA AL POR MAYOR NO ESPECIALIZADA|VENTA AL POR MENOR DE COMPUTADORES, EQUIPO PERIFERICO, PROGRAMAS INFOR;469000|474100;OPERADORES MAYORISTAS|EQUIPOS COMPUTACIONALES Y ACCESORIOS;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACION DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS";2do Rango Mediana Empresa;50000-100000 UF;2;I REGION DE TARAPACA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;2;2;0;0;0;1;1;0;0;0
;2945591020;Laureano, AragÃ³n y Blanco Asociados;81172842;Empresa;cl_registral;2023-04-18;ADMINISTRADORAS DE FONDOS DE INVERSION;663091;SOCIEDAD DE INVERSIONES;ACTIVIDADES FINANCIERAS Y DE SEGUROS;1er Rango Mediana Empresa;25000-50000 UF;18;XIII REGION METROPOLITANA;2054000;0;0;0;0;0;0;0;2054000;0;0;0;0;0;0;33395000;0;0;0;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;false;false;0;0;0;0;0;0;0;0;0;0
